t	OD3	OD8	OD12	OD9	OD2	OD5	OD4	OD13
3.3145999999999987	0.0930606512640259	0.2761415029691303	0.3588777058526977	0.2562587725429726	0.4961975299826218	0.2216930847635791	0.2976032974221336	0.1086580155380669
3.322800000000001	0.0986257897018816	0.2758842631929816	0.3646111135962173	0.2546380163581005	0.5016131464665907	0.2388154329788161	0.289221731310791	0.1086580155380669
3.331199999999999	0.1083633694924326	0.3022592984944099	0.3690245533167879	0.2480727043965007	0.518590995278954	0.218343353423976	0.295295810713565	0.1082728619668991
3.339500000000001	0.0946829068111798	0.2799914947000115	0.3532505271722241	0.2532862819842929	0.4982900276869202	0.2234608871511074	0.300386787360571	0.1116593197815554
3.347899999999999	0.1127483780016245	0.2831875614767369	0.4219948910133269	0.2581478310325025	0.5020872922670581	0.2241473272382999	0.3059383341959716	0.1132732860423626
3.3561000000000014	0.0972122443600407	0.2785817007675328	0.3561325358940443	0.262458325071389	0.5136113952405701	0.2227738660136791	0.3105172453832807	0.1080417292981863
3.3645999999999994	0.1116539817710504	0.2881513638682484	0.3781937873758174	0.2570011366897073	0.5320396466437494	0.2273756085270548	0.3145123698009548	0.1054200988697182
3.3728000000000016	0.0997349856986651	0.2938457511199557	0.3921484789404972	0.2578780856368681	0.517746538152764	0.2330186677610577	0.3014412454671991	0.119025381053305
3.3812999999999995	0.1018490188966925	0.3031339035373612	0.3731650082927551	0.2634671209907804	0.528595297590968	0.235632318269565	0.3197280569247684	0.1135037316948679
3.3895000000000017	0.095594230637571	0.2968684096827036	0.3853814647200453	0.2590242273620298	0.5351051411078629	0.2325337361806028	0.323509936535963	0.1101208297262505
3.3977000000000004	0.1052619862099304	0.2957360759861229	0.4182535738536188	0.2613143461709981	0.5259836275673653	0.237852165028138	0.3117549678366575	0.119025381053305
3.406200000000002	0.1003394663654286	0.316277313054397	0.3899816753529146	0.2716512772054642	0.6022007135998706	0.2385265720917577	0.3098503565940103	0.1119668562296407
3.4144000000000005	0.1013460961630066	0.3191045659072111	0.3912566930360674	0.2672954503718046	0.6091147616299626	0.2112037520563763	0.300386787360571	0.1085039642392509
3.422900000000002	0.1146357985572594	0.3424927293124922	0.3781937873758174	0.2733906910813726	0.5946306265331884	0.2259097984703399	0.3115646153952411	0.1111210014597059
3.4311000000000007	0.1115544300029041	0.3119582347669931	0.4014131015109283	0.2685697714560877	0.6122954115039647	0.2325337361806028	0.317643955687009	0.116266725014599
3.4395999999999987	0.1100599269147033	0.3374534413844028	0.3911292462417135	0.2700441865009111	0.6137951025189832	0.2397775641558379	0.3285062995494403	0.1210915349504464
3.447800000000001	0.1172126568984477	0.3303275012494007	0.4278353061854956	0.2660202357696946	0.6097337365019175	0.2173554982387473	0.3305753885122389	0.1399567711810014
3.456299999999999	0.1088626650242239	0.3655345601949982	0.3988812529334944	0.2670941601326113	0.6356822212430195	0.2210045644383274	0.3646775826350836	0.1339692315557759
3.464500000000001	0.1208679882100858	0.3337161844408181	0.3903643089839779	0.276063468228596	0.6246024762186941	0.2244413382465242	0.3430236143988221	0.130929769026725
3.472999999999999	0.1049613251373018	0.3386557774063634	0.4045711612256406	0.2732569490603449	0.6181975051358002	0.2253227330004987	0.3337674738411529	0.1328300490278113
3.481200000000001	0.1138415421646752	0.3596811791292555	0.3812789825964056	0.2910250879218772	0.6311552746594273	0.2245393182592778	0.3366720021042777	0.130321245215816
3.4894999999999996	0.101547296600561	0.3397365382379504	0.3959636642601811	0.2807979954384567	0.6399358435604956	0.2301047333759474	0.3471192103843989	0.1278850407427665
3.497700000000002	0.1176084909413057	0.3237567305236011	0.3936758656798065	0.2906939411632141	0.6279260485200755	0.2277660449880216	0.3466543639427879	0.1310818670628251
3.5061999999999998	0.1122510780919849	0.3187362860623794	0.4074699821280219	0.2885068590827977	0.6268772747649365	0.242465509325976	0.3606296627728529	0.1294080642480857
3.514400000000002	0.1129472266725557	0.3297210638568622	0.4123710177490745	0.276797793852328	0.629585146323393	0.2302993207529968	0.3422777589026591	0.132981982701958
3.5229	0.1008429120871219	0.3505935137846157	0.4185033213214097	0.2922167172675785	0.6331592208676362	0.2460039141826899	0.3384494237637057	0.1257505880024467
3.531200000000002	0.1013460961630066	0.3276561820393082	0.4217457956172388	0.2865827042831022	0.6303704107759476	0.2256163187814899	0.3594315951672158	0.1310058196901327
3.5394000000000005	0.111853054685413	0.3614411063352536	0.4113671441109812	0.3009974198874747	0.6413222385559365	0.2271803199227058	0.3478626654992762	0.1372308016679273
3.547900000000002	0.0987266782502263	0.3376940343033192	0.4464284960583353	0.2920181665876349	0.635160560488151	0.2287413162868181	0.3544447492186489	0.1411669573512775
3.5561000000000007	0.0988275562815017	0.3287499319418918	0.4254773595298124	0.2910913100386647	0.6456466888833337	0.240834599059839	0.3541672160225531	0.1450943173258476
3.564399999999999	0.1020501148822619	0.3977553983906112	0.4182535738536188	0.3165399256169703	0.6470279499933849	0.263096237002639	0.3607217822385102	0.14222518711383
3.5729000000000006	0.0980202374162146	0.3261958235518332	0.4317972103146905	0.3227329436691857	0.6381143022883293	0.2320485154556304	0.3474909839543425	0.1411669573512775
3.5810999999999993	0.1095612473268536	0.3559153798596099	0.4145017448298631	0.3068496417849022	0.6597461742998121	0.2401620990029254	0.3752061292612492	0.1421496204006782
3.5894000000000013	0.1027536222021154	0.3265611305127516	0.4593282653165915	0.316670522481818	0.6435724694948313	0.2400659822872275	0.3638504862892517	0.149313990431132
3.597899999999999	0.1158259669364132	0.3380548057729138	0.4532589180309183	0.3164746236682063	0.6623968627905334	0.2578459934903554	0.3461893735515993	0.1395784170465575
3.6061000000000014	0.1023516805912705	0.3661178556303017	0.4422644125570651	0.3226027814064736	0.6594038171232004	0.2489567701377641	0.3833946758330597	0.1425274214799738
3.6145999999999994	0.0985248906340232	0.35367212289907	0.4516763816178937	0.318954450939179	0.6423612156249998	0.2313687199424901	0.3588783183211976	0.1434338128619838
3.6229000000000013	0.0831669566961625	0.3741298008932601	0.4403003570030326	0.3261788538002772	0.6641045642494561	0.264123600817006	0.3717352910259315	0.1462255806547148
3.6311	0.0936693162116744	0.3757469346549955	0.4330329027176249	0.3270880052106584	0.6931004714269431	0.2594433716064708	0.3865670906016714	0.1473561163092362
3.6392999999999986	0.1029545304791181	0.3820725888554817	0.4789261257880044	0.3059959963619345	0.6889075312843893	0.2317572440706683	0.3836668598627746	0.1463763607648651
3.6479	0.087565339754567	0.3469093518050465	0.4663345174490945	0.3364129944511198	0.6970314447527972	0.2512355511275033	0.3784869081219622	0.1466778821848446
3.656100000000002	0.0889930557341476	0.387557846791557	0.4724651599323497	0.3246192504417866	0.6962794821439697	0.2544530009038008	0.3735630479733771	0.1451697575387225
3.6646	0.1007422438841734	0.3658845818233187	0.4724651599323497	0.3200627536335894	0.7034499259942759	0.2647767094626427	0.361274380386428	0.1517958478160004
3.6727999999999987	0.1029545304791181	0.3995565243751366	0.4638019878492447	0.3483874435449507	0.7049464972727666	0.2585980884060148	0.381397150733985	0.1501416656844352
3.6811000000000007	0.0898079464539285	0.3885827024090194	0.4668163635328111	0.323773906563547	0.7022016704436567	0.2459084829045223	0.4078743156006386	0.1437358394768662
3.689499999999999	0.0914356678965484	0.3892653059119544	0.4947083589042669	0.3219518303275386	0.6905860786293925	0.2615059605761065	0.3861142986137764	0.1463763607648651
3.697800000000001	0.1037577471814956	0.3962893832237606	0.464405404059697	0.3357669682459097	0.7173616435084273	0.2601002124552565	0.3989207670424566	0.1408644889219381
3.706199999999999	0.0919437688449724	0.4135077642351117	0.4698239956864172	0.3241641140996361	0.7078523369302747	0.2642169338446241	0.385208304846742	0.1463009723267152
3.7144000000000013	0.0911306790005157	0.4219976242276013	0.517751240946712	0.341894972300965	0.7034499259942759	0.2765368022741048	0.3773941113988108	0.1483353259947364
3.722899999999999	0.0912323526656333	0.3966279017764504	0.4686217499322014	0.3400909686338824	0.7098417459444235	0.2816695154248754	0.3921703978373863	0.1442642611961169
3.7311000000000014	0.0932635821754104	0.4018029855614138	0.4871369562926291	0.3368005000604483	0.7263208885640768	0.2751565288800144	0.4076957667843057	0.1459239816228414
3.7393	0.0937707231130955	0.384133394236275	0.546440309128545	0.3444047136105634	0.7003690620314487	0.2699829828965068	0.4034042141802914	0.1463763607648651
3.7478000000000016	0.0918421700314076	0.3858472135089696	0.4887968357163692	0.3478740326946195	0.7212312027092871	0.2772720045183121	0.3956843765300295	0.1450943173258476
3.7562999999999995	0.0949867768719174	0.4201299655923067	0.4798806745307633	0.3620676689093738	0.7200795852528916	0.2815781391056295	0.4039413294344189	0.1444152096537401
3.7645000000000017	0.0961001507681491	0.4228752124957964	0.5122892518409707	0.3454976205505566	0.7295956455017585	0.2850433551938045	0.3949642304427403	0.1503673276702972
3.7727000000000004	0.0925531374700776	0.4217780963261583	0.5278039881911609	0.3469109965610446	0.7263208885640768	0.2784653124218554	0.3975731185396167	0.1452451945135635
3.781200000000002	0.0924516027172168	0.4142828145427382	0.5160104456768799	0.3454333500828035	0.7217244893398274	0.273312561704806	0.4110845695161256	0.1497654979774783
3.7894000000000005	0.094480273696353	0.4251749075666007	0.5182150753824724	0.3660119509084083	0.7200795852528916	0.2648699683329891	0.4068920343015083	0.1547994688736906
3.797900000000002	0.0907238772836707	0.4237519646159091	0.4988310737029717	0.35504862997184	0.7365314508379228	0.286588893597087	0.4201431977776071	0.1492387278954332
3.8062000000000005	0.0939735050042058	0.4506314504345301	0.5118233824781973	0.3616855098805605	0.7444084240291495	0.2909372501896006	0.4153542608273906	0.1499159747214875
3.814399999999999	0.0902151340720909	0.4189194575346855	0.5276888617999549	0.3596459711795976	0.7382401978730737	0.2853163072151599	0.4187258448859037	0.1514200340152278
3.8229000000000006	0.0913340156301401	0.4284502485507273	0.52826439607467	0.3634045935354546	0.7476449552905837	0.2994766943881484	0.4173071530389531	0.1465271279408337
3.8310999999999993	0.0895024430225097	0.4436900919798097	0.525960792292532	0.3590081460342773	0.7457847816356207	0.2966100551155737	0.4120641132013194	0.1472054202316552
3.839600000000001	0.0933650316540495	0.4153888980932905	0.5340063526995968	0.3682982601620477	0.7322920835209157	0.2850433551938045	0.412776107511533	0.1526223554295285
3.8477999999999994	0.1006415652129621	0.4375596637961019	0.5393817402848335	0.371215479308983	0.7407591712359771	0.2989399527436398	0.4456035554712034	0.1597442492147767
3.856300000000001	0.105662722615845	0.4580486635874266	0.543712305114028	0.3637863915750063	0.748937664233619	0.2929226429683298	0.4188144686426138	0.1527725877928585
3.8644999999999996	0.1102593270136171	0.4326908370900542	0.530793850443557	0.3837190650866198	0.7570729216456691	0.287950210278669	0.429851454622085	0.1590707795759787
3.8729000000000013	0.0911306790005157	0.4351825669134941	0.5386967037816679	0.372735651330963	0.7474024514236479	0.2889470880146407	0.4397595598151493	0.1543492528097676
3.8811	0.0963024447359426	0.4309534718444521	0.5528974813356489	0.3885584519967047	0.7539366796277935	0.2769044853146392	0.4448198620558905	0.1622861415877778
3.8896000000000015	0.0899097594559641	0.4424028651217107	0.531482884121675	0.3767832428507791	0.7508746938292905	0.2912985846840545	0.450470702746621	0.1577230656546877
3.8978	0.0927561749742293	0.4482879246404661	0.5416627045904812	0.3742545538835724	0.7473216083084502	0.3022443498014138	0.4421173390779227	0.1609408917862662
3.905999999999999	0.103255814788419	0.4432612163981053	0.5476888182000823	0.3890605078658442	0.7390532205336751	0.2820349196561156	0.4265929497458458	0.1548744936737129
3.9145000000000003	0.0946829068111798	0.4444401436175873	0.5521061431930647	0.3799391683737845	0.7282047252300892	0.3020660692056909	0.427033701618674	0.1564492751583781
3.922699999999999	0.1156277067517259	0.4526506126337359	0.5509748616754515	0.375392898984515	0.749018422497846	0.2933732061237604	0.4496895456670451	0.1504425418941011
3.9312000000000005	0.106463698775691	0.4677069564115612	0.5613473806090088	0.3832784816816339	0.73114871711525	0.3119033405777238	0.4602441438203151	0.1651227367512522
3.939499999999999	0.1001380147478143	0.4505250559122906	0.5583114495844885	0.3835931950034634	0.7459466251585578	0.314717883061149	0.4634305245875634	0.1575732558541318
3.947700000000001	0.1020501148822619	0.4577320062138037	0.5673990412851482	0.3876167235656425	0.748372237685432	0.316822580338808	0.4678115113184304	0.1527725877928585
3.956199999999999	0.1046605707629289	0.4384225424761734	0.567063541211553	0.4006944105968717	0.7544195946181755	0.3000130894685877	0.456618959784846	0.160716583351931
3.9644000000000013	0.1033562220728503	0.4489276601632266	0.5913411025387978	0.4154730950305563	0.7536146520901248	0.2995661176214534	0.4658373541068563	0.1542742055858461
3.972899999999999	0.1021506472187572	0.4493539035651501	0.5972617432844647	0.4201054713560577	0.7349838049652764	0.325795560935938	0.4801128179974032	0.1710795946696475
3.9811000000000014	0.1004401764560232	0.4531812355585636	0.5972617432844647	0.3894996931015679	0.7480490434991349	0.3049139830741851	0.4600717142863431	0.1667628861606243
3.9895999999999994	0.101547296600561	0.4598410000455093	0.5770928562067832	0.4331362086239441	0.7575548536184211	0.3167349904184826	0.4588641529257611	0.1729369803383331
3.9978000000000016	0.0983230609299574	0.44465433184358	0.5936466141512153	0.4193033708802964	0.741976550622315	0.3400577863854517	0.4655796639260181	0.1726399304913783
4.006	0.0982221302888493	0.4628904811547576	0.6098944001968851	0.4222632162394149	0.7396220809252956	0.3374126717533048	0.4812184101439438	0.1741988824471718
4.014500000000002	0.0994326037478003	0.4634152339067308	0.6085929505496206	0.4680762316192108	0.7495836117133639	0.3249286014753723	0.5079290068192659	0.1699642204511509
4.0227	0.0969090728923884	0.4938576810383122	0.5957292163269798	0.4332586967022802	0.73416862889089	0.3228442304627934	0.4694403818872317	0.1710795946696475
4.031200000000002	0.1007422438841734	0.4631004181656468	0.6173539152663112	0.4539626921925084	0.7458657055246327	0.3024225921800219	0.4672109555142381	0.1737536086698483
4.0394000000000005	0.1074639893282682	0.4671846459898479	0.611194618298815	0.4449793140497249	0.7434361357891959	0.3239739086787143	0.4848695815977279	0.1702617227865062
4.047799999999999	0.1146357985572594	0.4935531111578406	0.5991203691819389	0.4230640128623228	0.7631662698780328	0.3322693425297163	0.4972007673861753	0.1672844310920176
4.056100000000001	0.1003394663654286	0.5065594354271452	0.6259522985131691	0.3818930957918613	0.7352282736056512	0.3219742087654518	0.4807082379717204	0.1844091709649831
4.064599999999999	0.1047608325919096	0.4759203561667737	0.5958387393674713	0.399883702589614	0.7523258676418916	0.3292544600179974	0.5029096842359202	0.1767940671307535
4.072800000000001	0.1013460961630066	0.5015400182888801	0.6163832268831451	0.4076640455510265	0.7463511595138588	0.3437131166727623	0.5088473992911755	0.1784233671291542
4.0809999999999995	0.1038581024634304	0.4808752082390048	0.6223045453203078	0.4098986256513584	0.7384028367722522	0.3324412949686963	0.5185811620950211	0.1746440434567144
4.089500000000001	0.1033562220728503	0.4874404485780319	0.6207997160413652	0.4323398349984888	0.7451372372792111	0.3556729628374984	0.5221427357090196	0.170707881898366
4.097799999999999	0.1109569048928715	0.4951763202549202	0.636093666932736	0.4062349585956255	0.7393783093635928	0.3266616244128237	0.505672387121539	0.1737536086698483
4.106000000000002	0.1042594196824597	0.5051567561459223	0.6347102973245886	0.4827964096523622	0.7515198289200509	0.343119142261078	0.4934108412335316	0.2717631297113243
4.1145	0.1094614806463276	0.4932484404412429	0.6495357177076109	0.4293349812502605	0.757394226396336	0.3521531354019676	0.5173367632308157	0.2616961586647512
4.122700000000002	0.1100599269147033	0.5084596582655507	0.6475330012086893	0.4433356585882126	0.7485338093281708	0.3792608447668983	0.5298992166872676	0.2742183193930181
4.1312	0.1042594196824597	0.4990200053946987	0.6198314563433192	0.4565039684649381	0.7427876021770192	0.3512288504688501	0.5242095424433995	0.2810746699094473
4.139500000000002	0.1037577471814956	0.5062590412303924	0.6652457093268769	0.466753971577706	0.7485338093281708	0.3535795917640447	0.5199902356298267	0.2698667812661757
4.1477	0.103155397096261	0.499726304894712	0.6659745099034997	0.4588001631806335	0.7427065162546462	0.3513969774481111	0.5060905355264254	0.2701478508520285
4.156200000000002	0.1044600159804047	0.5197793255444765	0.6681586167566311	0.4650095225919077	0.745056275072395	0.3484499154925755	0.5078454887425963	0.2742884173248363
4.1644000000000005	0.1043597230220605	0.50525701845807	0.6738626580811156	0.4593435744883845	0.7455419844323465	0.3482812010397069	0.5543084310381623	0.27330679190813
4.172699999999999	0.1030549689939646	0.5094582017299016	0.654477383819656	0.4253412754937393	0.7563497405833335	0.3633323337880521	0.5439890554790434	0.2867215442467685
4.1812000000000005	0.1017484552427767	0.5080599373007129	0.6479548668517361	0.4714376537288753	0.7593206473925811	0.3252754929130708	0.5612563140514872	0.2805858161343284
4.189399999999999	0.105762880836089	0.5187919247876733	0.6598197344532957	0.4734754907380694	0.7461893585327513	0.3621712301622761	0.5285817899763465	0.2789087135948875
4.197600000000001	0.1061634102638602	0.5351442172265148	0.6955308331488648	0.4630224228515764	0.7430308343117247	0.3604265904844872	0.511765826879758	0.2826101833774785
4.206199999999999	0.1058630287086233	0.514236185523349	0.6999055671139223	0.4981668246185649	0.7561086046876664	0.3526568653240796	0.5293229846738559	0.2814935792961925
4.214400000000001	0.1110565179587903	0.5666270130839512	0.6841740137949643	0.4788587712371583	0.7517616848693809	0.3805613457537269	0.5398250210722537	0.2842140606366428
4.222899999999999	0.1087628264753308	0.5215539814638896	0.6608648422498229	0.4630224228515764	0.7509553505076152	0.3927384204125292	0.5641552155292828	0.3031404967011273
4.231100000000001	0.1096610037499163	0.5422982651108947	0.721475978071326	0.4801125810008617	0.75988206622878	0.3576777414881793	0.5823861453872397	0.2973386422115869
4.2394	0.1260801970941221	0.5514017330871539	0.7328324609644086	0.4824387945333548	0.7517616848693809	0.3720724426495025	0.537779603911364	0.2965082411733721
4.247900000000001	0.1069639730405591	0.5683136680406955	0.6968548751707555	0.4670545696339392	0.7636462976923237	0.3731381888268446	0.581113975244131	0.3089232741853678
4.2561	0.115528561488013	0.5433569725475804	0.6980759528410578	0.4765877735055515	0.7578760577733075	0.3550873406139976	0.5407241230103477	0.3044501708929008
4.2646000000000015	0.1246078723054975	0.5456626606369763	0.6845848817255051	0.4591020783935189	0.752487024735986	0.4024521613811256	0.5692950454713976	0.2954004295062997
4.2728	0.1092619165034445	0.5661579486897779	0.7084121946952813	0.4563830357816982	0.7775023674396575	0.3669712161674974	0.5545513407826164	0.3111898876473766
4.280999999999999	0.1071640104962394	0.5368895165791834	0.7121427882309832	0.4817829841611107	0.7541781560656649	0.3719083632799054	0.5700164256986895	0.2964390233847194
4.2895	0.1108572816024453	0.5821579771757337	0.7448849414844974	0.490646207461598	0.7537756742823039	0.3778768888106549	0.5884142846791907	0.3111212452916767
4.297699999999999	0.1135435284950967	0.5787395171127123	0.7579075067087726	0.459162455423046	0.7606837380116538	0.3862278876245739	0.5901547673217724	0.3110526002569109
4.3062000000000005	0.1100599269147033	0.5632444009099071	0.6946134514267053	0.5174475147317725	0.7586787749708819	0.390413167164731	0.5968604768605719	0.3129736492106243
4.314399999999999	0.1130466357403026	0.5677517931265887	0.757127588576691	0.4837497064001894	0.7709880357744794	0.3892883705795229	0.5728984874095886	0.3175619452567559
4.322900000000001	0.1205721212186454	0.5889570368839863	0.7311447746974098	0.5070095793197442	0.7497450562271801	0.3950573904512038	0.5919722093307502	0.3107779933220929
4.331099999999999	0.1135435284950967	0.5873078289351144	0.743802472578531	0.5198432954574397	0.7705899270420673	0.3761641919177296	0.609636523555313	0.3120133870206985
4.339600000000001	0.1152310649836665	0.5586202194592476	0.7468509348219889	0.5080678270679471	0.7674013441730949	0.4052187701540466	0.5844511268640549	0.3062407776501779
4.347799999999999	0.1159250818620092	0.5954335774610833	0.7502848267300175	0.4949728806778672	0.7593206473925811	0.379098142811173	0.6000057775288941	0.3203638163795652
4.356000000000002	0.1116539817710504	0.5743787583011111	0.7658768988674374	0.4783809020098815	0.7671619339171549	0.3976886254345753	0.5979620813223896	0.3130422193093345
4.3645	0.1119525758363144	0.6168170908195103	0.745769978551925	0.5128809583861553	0.7607638822258078	0.4052187701540466	0.5981980343627473	0.312699342079334
4.372700000000002	0.1141394644235664	0.612276551756727	0.7751501182265463	0.5112975526914099	0.7604432803238268	0.3882425932333346	0.6103387941963554	0.311327164322325
4.3812	0.1349649470869578	0.5808659987150318	0.7196744053515363	0.5215359689303618	0.7606035896236634	0.4034017138944261	0.6150899953077644	0.3074105740687347
4.389500000000002	0.1165195592265599	0.6004194727279968	0.7341216763759268	0.4891621012549407	0.7528092883028368	0.4056132761072502	0.6186629566568183	0.317083130615309
4.3977	0.1430951068453356	0.587216119555392	0.8097697201826266	0.5566086190733923	0.7620456223363057	0.4056132761072502	0.6233106072751227	0.3144130601766708
4.406200000000002	0.1321423190378885	0.5803117379275857	0.7451800157257038	0.5388390063562962	0.7029507452775707	0.3888058626942614	0.6045547982578565	0.3215924976139579
4.4145	0.1320448412783943	0.5977939129760745	0.7651013756103193	0.5067743295263227	0.6925141471614751	0.4494499241444467	0.6187405354365012	0.3163304441456223
4.422699999999999	0.1318498565380932	0.5783691921201317	0.7730303734238868	0.5680750113381823	0.6908377028782429	0.4128401872062774	0.6235426128160562	0.3223429360486047
4.4312000000000005	0.1506801683156784	0.6223069601372488	0.7751501182265463	0.5363523971342978	0.7018686312114664	0.4364529447845591	0.6249338941801508	0.3166726142911091
4.439399999999999	0.1371008208848689	0.6668533934713956	0.7698447843254423	0.525091287531545	0.7079352803435128	0.4328675601356202	0.6361713763983676	0.3174935511452901
4.447700000000001	0.1339925488247069	0.623894678352344	0.8192281253622156	0.559010562006943	0.706275562036419	0.4314139537773609	0.6700630443459783	0.3273150217644005
4.456199999999999	0.1361305481594747	0.6228365039530379	0.7788040295373477	0.5678475278236572	0.7082670092945804	0.437137830194523	0.6231559170077645	0.3222747276019628
4.464400000000001	0.1484779137431364	0.6245113853353059	0.804309627548812	0.5259062828474139	0.7022849189902782	0.4415387015186853	0.6648810827731566	0.3175619452567559
4.4726	0.1452133118476966	0.621423709430247	0.7904716805351875	0.6251741721794399	0.6928492169549827	0.4624050212178547	0.6691631164809575	0.3230930544353114
4.481100000000001	0.1412620503906523	0.6055583267771274	0.7703279111704338	0.5757925742232572	0.7071886286286553	0.4325617391905876	0.6547662185197236	0.3168094637123921
4.4894	0.1488612702152896	0.654064142163751	0.8154897269560952	0.5544899910030736	0.7071886286286553	0.4429755624638727	0.6639027672086648	0.3218654213650822
4.497600000000002	0.147902597639177	0.6060077374753874	0.7974075075683946	0.6170548799337201	0.7182681575935828	0.437670147647627	0.6894302863495714	0.3228885084181065
4.5061	0.1394255516649634	0.6349326644548343	0.8123981493435548	0.5842667949673785	0.7073545825438625	0.4589986100430105	0.6503669385658188	0.3239791457339631
4.514400000000002	0.1371008208848689	0.6322292235561671	0.8533524454069665	0.5492687903364111	0.7119113156651711	0.4505742930294962	0.6571879047682039	0.3220018673611147
4.5229	0.1461746191038719	0.6201857325743152	0.824073440954483	0.6110665101912254	0.7117458524789235	0.4281920831168355	0.6851314826891208	0.3218654213650822
4.531100000000002	0.1430951068453356	0.6759761543489669	0.8119291426593329	0.6047239957090635	0.7105871117344353	0.437137830194523	0.6730589170037007	0.3212512833594267
4.539300000000001	0.1449247355079983	0.6440309222775911	0.8884645711082353	0.5839849559899299	0.7067736655217818	0.4615176603507551	0.6653323982749964	0.3228203211259384
4.547799999999999	0.1377794388546127	0.6356290393795065	0.8291804615166001	0.6147838378311068	0.7124075984996114	0.4545355731802105	0.7024001525336256	0.3329511924663251
4.556100000000001	0.1420342823533102	0.6606926983350929	0.8875748531653436	0.5842667949673785	0.7105871117344353	0.4388097365026886	0.6980647619116329	0.3208417388571138
4.564299999999999	0.1345761039971045	0.6685340828069162	0.8792741377842765	0.5990862174874145	0.704447801886694	0.4536402422309626	0.6925355534891189	0.3191342762189872
4.572800000000001	0.1333112932489324	0.6478169432750907	0.8384194634579099	0.607953652089968	0.715547011677117	0.4570674054896704	0.7006381127593517	0.3323409136883057
4.581099999999999	0.1451171291863684	0.654405232008588	0.8362075386129968	0.583251970241573	0.7067736655217818	0.4804023927730345	0.699168166247139	0.327042942383775
4.5893000000000015	0.14579020945725	0.6620465210175226	0.8996284057321868	0.5543754002469115	0.7085157590856745	0.4554299933642745	0.7186743955466053	0.3285388584148254
4.597799999999999	0.1404892081649862	0.6637360035814481	0.8868626844569256	0.6604855770354732	0.7191741379655898	0.4762646890258168	0.7087702814956991	0.3320017784068678
4.606000000000002	0.1506801683156784	0.7082981114565756	0.8507983053267996	0.6124544612126694	0.7262389302844063	0.4877589926863586	0.7184566250655688	0.325954203791138
4.6145	0.1403925599236226	0.6804624087433524	0.8957396955049797	0.5887702905794026	0.703782623197732	0.4571417609706616	0.6856509568861373	0.3414729370234468
4.622800000000002	0.1366158049947647	0.6668533934713956	0.8663264704261926	0.6677678564394789	0.715547011677117	0.467710534144018	0.739148394610595	0.3317304230945197
4.631	0.1361305481594747	0.6768917963533365	0.9087786621961912	0.5888265137868736	0.7192564733740845	0.4868247586929792	0.8060188683990663	0.3372172254414458
4.639500000000002	0.1469429859737436	0.6883843714105273	0.886150164781033	0.6444702768409805	0.7352282736056512	0.4732764714528232	0.7479298144266178	0.3399879852100422
4.6477	0.1373917148770382	0.7163039427198505	0.9028023367426186	0.664534885780034	0.7740897544080347	0.5019393498253657	0.7410089115591045	0.3473329963921845
4.655999999999999	0.1531637308362412	0.7077350865766165	0.8945001864601401	0.6473035671702743	0.774169203510521	0.5165253360946995	0.7349896912293339	0.3481397505450534
4.6645	0.1451171291863684	0.7007085964502009	0.968158659843574	0.6062838560050192	0.7647657806385819	0.4800402064956406	0.7552440889340382	0.3470639960975799
4.672699999999999	0.1498190057688908	0.7367209723292056	0.9405304399501052	0.6811770712665659	0.7748046487131752	0.4886204946134722	0.7530464477665717	0.3387045172090666
4.680900000000001	0.1459824331454151	0.759589295476407	0.9425028855528595	0.6263861931121202	0.7748046487131752	0.4914861751458304	0.74215270120607	0.3486101863220128
4.689499999999999	0.1490528922217915	0.7163039427198505	0.9695054855199494	0.6373676869167753	0.7799579374202139	0.5044808323355516	0.7754388266428158	0.3637979532995601
4.697700000000001	0.1500104406183131	0.7162242281506908	0.950195700933345	0.7392381651332318	0.776392114742201	0.4964791039682013	0.7736204757481584	0.352637340500797
4.706199999999999	0.1456940834593165	0.7705508667783825	0.8929049713963426	0.681070188744366	0.770510292935473	0.4993197472072734	0.765129085225384	0.3600633577121161
4.714400000000001	0.1605769285707172	0.7601214846782316	1.0083660715521918	0.6290827958478644	0.7708288046397378	0.4987523387659929	0.7854006201592938	0.3514972492188501
4.7226	0.1484779137431364	0.7361750745130147	0.9497693806684512	0.6874187965307268	0.785567265109341	0.5272434600352474	0.8068404819474928	0.352972520891269
4.731200000000001	0.1543078728976115	0.7266084853266781	0.9493429363387058	0.6649662806005043	0.7754398316412416	0.5292347868649743	0.7534011234628899	0.36066409553864
4.7394	0.1596296397891661	0.7549385751179445	0.9680744422947574	0.7219194854505684	0.7736129736403026	0.5071557302357959	0.7731305436067526	0.3653960704272769
4.747600000000002	0.1514450115710857	0.7375002650999747	0.9609828942116478	0.7570087599270394	0.7818563365745188	0.5191647746328771	0.7694860389252529	0.356989711965209
4.7562	0.1523047477068135	0.7842013396559473	0.933648958210513	0.6885900663308693	0.7705899270420673	0.5129707626403641	0.7723603274022306	0.3553169970885115
4.764400000000002	0.1509670544636168	0.7638382174971792	0.952580805616134	0.726824963414435	0.7752810604857654	0.5198580846931509	0.7954347653616498	0.3676575873894787
4.772600000000001	0.1652997298402658	0.7393678799640426	0.9345109180175584	0.726303732247235	0.7853306644970761	0.5105232173844214	0.8212142880181545	0.3727022551981651
4.781100000000002	0.1554506824267889	0.7866414985827319	0.9765561794836608	0.6671755750522621	0.7747252324105638	0.531563900673004	0.840815030760405	0.3669262382280482
